3.41863 	7.62879 	B
8.9676 	8.17466 	C
11.9604 	5.63415 	B
1.85083 	7.00953 	B
3.71153 	6.01481 	B
0.771391 	7.07834 	B
7.92375 	-0.846836 	B
-2.87941 	6.51866 	B
3.11837 	5.47362 	A
6.88749 	6.0228 	C
4.20548 	6.05124 	A
2.26761 	2.87388 	B
-1.80223 	0.697967 	C
1.22523 	7.67416 	B
5.96156 	5.36533 	A
-1.32541 	8.0962 	C
-3.16491 	2.0951 	A
0.256994 	10.5109 	C
5.0223 	2.74927 	C
12.8454 	7.054 	C
-6.06987 	8.40534 	B
-1.55775 	0.572458 	C
0.248554 	-1.47081 	A
7.04501 	-5.79617 	B
1.66368 	2.31027 	A
-2.22119 	6.51304 	C
2.91287 	1.67515 	B
-0.895315 	3.73581 	B
-2.57367 	2.22827 	C
6.24435 	-0.432965 	C
2.82093 	0.7677 	A
2.2325 	2.42149 	B
-1.49859 	6.38455 	C
3.52617 	5.81548 	B
0.0653055 	-4.66467 	A
2.28133 	5.3702 	C
-4.63687 	5.32868 	B
-1.60225 	8.0607 	C
2.99436 	8.17913 	C
0.405528 	4.0195 	C
-1.51154 	0.0434454 	C
8.15193 	3.30184 	B
-3.19039 	-2.16082 	B
0.878256 	5.46029 	C
3.42221 	-1.53598 	B
-1.54365 	2.50415 	A
0.634512 	0.0989922 	A
-1.71869 	2.35623 	B
4.76105 	2.00599 	B
-8.00954 	3.95201 	B
6.52669 	1.25314 	C
-1.59313 	0.804975 	A
-3.54851 	1.6766 	A
0.96629 	-3.70828 	B
-3.48548 	1.63851 	C
2.85917 	1.81261 	A
0.62581 	0.176048 	B
1.8782 	7.14323 	B
-3.57579 	-0.104208 	B
1.57534 	2.25287 	C
0.57088 	8.67351 	B
-2.83055 	1.57227 	C
8.3099 	7.51206 	B
11.3389 	6.75037 	A
1.7894 	0.498642 	C
2.23381 	-1.66952 	A
3.91184 	3.55116 	B
6.44257 	-0.10905 	C
-1.93504 	4.1212 	A
4.86459 	10.0027 	C
-3.75992 	8.3663 	C
7.59489 	5.99628 	C
-3.1033 	-0.629916 	A
-4.86651 	3.52373 	C
-2.91476 	-1.2137 	A
12.1647 	5.50901 	C
3.6847 	0.640909 	A
-2.45429 	9.22001 	B
-1.08781 	2.00112 	A
-2.38138 	7.11615 	C
-6.8636 	4.47055 	B
0.418554 	-0.543579 	B
-4.60241 	0.762114 	A
5.88624 	6.05382 	B
3.31895 	3.38787 	B
5.20883 	5.31123 	B
-2.11501 	-0.213047 	C
3.63142 	-3.02702 	B
-6.9909 	3.94958 	C
8.96079 	2.00736 	B
-3.16942 	12.6281 	B
2.07756 	5.96986 	C
6.11221 	4.13041 	C
6.2926 	1.19507 	B
1.56035 	6.25919 	A
10.9909 	8.24881 	C
2.15354 	0.182384 	A
2.11291 	3.66847 	A
4.05043 	-1.2445 	A
7.48129 	-1.42003 	C
-0.414304 	3.1142 	B
1.32291 	9.58341 	B
3.59905 	3.54216 	A
-2.24039 	15.5211 	B
-0.882585 	1.69793 	B
-0.277984 	1.77349 	B
-4.18064 	0.819477 	B
3.34619 	2.25021 	B
-2.07547 	-0.0959827 	A
5.26636 	4.93395 	A
1.12381 	0.393961 	B
-0.0550462 	-4.03881 	B
-2.49004 	3.51595 	A
2.04078 	-4.27397 	B
1.37915 	1.26135 	A
-0.0782255 	6.73761 	A
-1.86756 	0.461906 	B
-3.34175 	3.59472 	C
0.290027 	3.57921 	C
2.07119 	4.23699 	B
10.8399 	7.42789 	B
3.37586 	-4.74094 	C
-1.08611 	4.29874 	A
5.53852 	2.61717 	B
0.221855 	-1.84121 	B
4.28567 	0.928124 	A
-3.01962 	2.06933 	B
1.41859 	-1.71795 	B
-5.42266 	7.65355 	C
1.12267 	2.57386 	B
3.94781 	8.787 	B
-8.62424 	9.20252 	B
-1.74811 	3.79011 	C
3.30177 	4.80147 	A
2.11556 	-0.381296 	C
5.71848 	3.08397 	B
-1.18217 	5.34777 	C
2.98633 	-0.609639 	B
2.63937 	6.20662 	B
3.92234 	3.23686 	C
8.72098 	-0.619115 	C
2.21572 	3.8204 	B
5.16627 	7.02694 	B
-5.32101 	-3.73718 	B
5.0465 	-3.14997 	C
12.3056 	3.29418 	C
2.65899 	12.9878 	C
3.17861 	0.636164 	B
0.155388 	0.328206 	B
-0.709463 	8.94387 	B
3.3055 	7.42462 	B
-2.81342 	-5.04691 	C
-5.63189 	2.06622 	A
1.71895 	-5.66072 	B
1.38318 	0.270462 	A
4.35422 	3.80695 	B
7.27394 	-1.43465 	C
-0.220542 	2.92437 	A
3.61515 	1.54305 	B
1.61146 	9.62758 	C
5.54479 	1.83259 	B
-0.259382 	7.47581 	C
0.44537 	4.0278 	A
2.4432 	1.51092 	C
-5.03453 	4.04653 	A
-0.102535 	6.63403 	A
4.82379 	-2.43562 	C
1.32875 	8.25624 	B
0.343682 	0.833367 	A
4.7621 	7.71376 	C
2.38296 	5.71786 	B
2.03529 	2.11786 	A
0.244512 	5.88751 	C
-0.9376 	1.65151 	C
3.77289 	5.62217 	B
-1.63493 	12.9711 	C
-3.06428 	2.4641 	C
7.88528 	5.98 	C
9.53103 	-1.11369 	B
8.09255 	-2.67135 	A
3.49654 	0.50828 	A
-0.472238 	7.5726 	C
1.7927 	1.67126 	A
1.64853 	1.49499 	A
3.14487 	-3.69812 	A
9.2899 	-1.28657 	B
3.78849 	-3.07325 	B
-8.46187 	9.15891 	C
7.08343 	0.287045 	B
-2.45805 	-5.436 	B
-9.90831 	6.97256 	C
7.1031 	10.6167 	C
-1.72363 	6.99153 	B
0.829276 	-0.820808 	C
0.699174 	0.668625 	A
1.96036 	-0.339354 	C
4.31294 	-1.71561 	C
-0.28455 	0.055034 	A
4.76389 	3.82184 	C
0.378872 	3.7983 	C
0.596361 	-2.59041 	B
-4.10342 	-1.26883 	A
-1.62329 	-9.77554 	B
3.43585 	-5.73091 	B
2.39893 	-0.733396 	C
-0.450775 	1.34163 	B
5.53653 	13.4748 	B
-1.93948 	3.53977 	A
0.0149811 	3.40504 	B
2.78081 	-1.42187 	C
0.208569 	4.19467 	C
7.71348 	3.53513 	A
5.43903 	0.0675848 	B
8.01681 	-0.983078 	C
0.653579 	4.71646 	C
-1.60743 	4.80738 	B
5.79224 	4.65613 	C
4.19836 	2.45376 	A
1.17709 	6.86354 	A
7.19278 	6.1167 	C
-1.94297 	0.639299 	C
-2.87246 	1.77646 	C
-3.38434 	2.17235 	B
1.81625 	3.95664 	B
-0.336445 	2.50559 	B
3.952 	-1.45099 	B
2.64956 	6.58975 	A
2.80864 	-1.92205 	B
-7.76746 	1.93518 	C
-1.85089 	2.37781 	B
6.64546 	2.8944 	C
-5.73344 	-3.50536 	A
2.18827 	2.9418 	C
-1.83812 	7.38226 	B
1.66927 	0.350919 	A
4.41429 	-3.03167 	C
5.99585 	2.0541 	C
-5.51611 	6.93907 	C
8.32576 	6.11033 	B
5.40134 	0.559564 	A
1.09526 	-0.316676 	A
5.81956 	-4.81537 	C
8.11537 	-1.86288 	B
-0.748456 	5.79021 	C
2.95442 	3.40087 	A
4.14657 	-4.97566 	A
7.26797 	6.59872 	B
7.84827 	7.3765 	B
1.27052 	1.23842 	C
5.43139 	-2.63092 	A
1.97978 	3.16579 	B
1.84735 	5.61569 	A
-0.952492 	3.83282 	C
-0.486851 	0.987317 	C
1.72845 	1.14 	C
1.69768 	-3.00233 	B
-0.286891 	1.08007 	B
-5.02763 	4.95907 	C
4.40634 	6.05247 	B
0.612844 	3.9134 	A
3.83977 	0.254462 	C
1.68577 	0.175068 	B
-3.30186 	7.91422 	C
6.6367 	5.39223 	B
0.102737 	6.56927 	A
1.18252 	1.14339 	B
3.74586 	1.72468 	C
-0.706781 	4.32999 	A
13.5827 	-0.186846 	C
4.11326 	4.62035 	B
5.1367 	6.9585 	B
5.06367 	-5.27284 	A
-3.19337 	8.40897 	C
-1.10028 	-1.68427 	C
0.409777 	0.76068 	C
-2.94052 	-6.49372 	B
-0.0652338 	9.36878 	C
2.05737 	1.64357 	B
-0.831045 	10.9691 	B
-1.98273 	1.75097 	C
3.64409 	6.61338 	B
1.71965 	3.66141 	B
0.550194 	1.83323 	C
-1.83846 	6.98409 	A
4.9049 	6.11264 	C
-3.31674 	0.0480749 	C
0.151923 	-2.74167 	C
6.19048 	1.07383 	B
4.42117 	-1.80916 	B
0.360008 	9.37116 	C
-2.40576 	4.88725 	B
0.831506 	1.28082 	C
2.82564 	1.31404 	B
9.90544 	2.88417 	C
2.98249 	2.67618 	A
12.4841 	2.72007 	C
1.07614 	6.06675 	C
9.35162 	0.859151 	C
2.41411 	7.81567 	C
7.25217 	-0.795397 	B
3.57156 	0.973617 	A
3.47019 	1.13702 	A
-1.55598 	7.58086 	B
5.39487 	3.02759 	B
-0.98236 	-1.84924 	A
1.67721 	2.37786 	C
3.20768 	-0.839276 	A
3.85836 	-0.356043 	A
3.84898 	-3.85186 	A
-3.45736 	-0.772626 	C
4.39536 	-1.18101 	B
3.09669 	1.49754 	C
5.86075 	5.05743 	C
2.1412 	12.554 	B
0.895615 	-0.453922 	B
4.1571 	1.00365 	A
-3.72178 	-2.22449 	C
1.38047 	-1.56332 	A
2.96145 	3.17367 	C
2.96497 	4.48115 	C
0.305268 	-2.27923 	A
-0.860114 	1.84165 	B
3.93524 	-0.95014 	B
8.22998 	1.81174 	B
-1.9883 	4.84307 	A
5.30823 	-2.33802 	B
-0.732944 	4.33323 	A
6.17183 	0.528154 	B
4.02642 	2.79433 	C
5.37112 	0.490881 	B
2.12862 	6.49551 	A
1.8492 	3.71091 	C
5.55958 	2.6372 	B
1.03546 	8.21838 	C
4.41973 	6.53917 	C
4.46163 	-4.11815 	C
3.08992 	-3.22588 	C
-0.683378 	9.04879 	C
7.10517 	-0.336682 	B
2.69888 	4.76897 	C
-3.88476 	-1.27333 	A
1.40283 	5.56225 	B
0.672075 	8.03688 	C
-7.12073 	1.61731 	C
-4.00523 	0.193951 	A
-3.87721 	5.71442 	A
-1.94108 	-6.53087 	B
8.05297 	4.80507 	C
3.78473 	1.35096 	B
-3.27476 	2.21312 	C
-1.60053 	-5.85273 	C
6.15447 	7.80828 	B
1.30339 	6.80045 	A
3.40103 	-2.58862 	C
6.54065 	6.6877 	C
7.77395 	-1.38564 	C
3.5349 	-5.62818 	B
4.11489 	1.39755 	B
2.44729 	3.40625 	B
3.22215 	-0.662438 	B
6.8749 	4.51554 	B
2.32915 	4.47708 	B
-2.78762 	6.43369 	B
6.04832 	2.4087 	A
-2.28589 	0.610006 	A
-0.728404 	3.96194 	B
-1.90512 	1.07063 	C
1.39107 	7.24918 	A
2.63491 	5.01252 	B
-5.7518 	-4.31911 	C
2.75449 	-3.21129 	C
5.18874 	1.01502 	B
1.52761 	1.05311 	A
1.10932 	11.5119 	C
11.0615 	4.47774 	B
3.49881 	0.9062 	C
1.77762 	1.05914 	A
6.8456 	7.23397 	B
6.41179 	0.966083 	C
6.52369 	5.35013 	B
0.539941 	0.664397 	A
0.005449 	7.5752 	B
3.08343 	0.843025 	B
-1.34617 	4.3363 	A
3.71809 	2.43364 	C
0.520578 	1.41092 	A
0.0643794 	1.58085 	A
1.63603 	-1.76053 	C
4.66456 	0.723853 	B
4.2554 	-0.375906 	A
-0.465788 	-1.84497 	A
9.47578 	2.1474 	B
-6.91772 	9.60771 	C
8.21751 	5.62373 	C
5.46558 	2.0714 	C
-1.54335 	3.72873 	C
-0.898431 	0.213105 	B
1.77309 	4.20987 	A
-0.933673 	3.91653 	B
8.4484 	3.3779 	C
1.2943 	-2.26949 	B
5.51354 	2.75415 	C
3.18936 	2.70048 	A
1.01087 	1.16876 	C
-0.531988 	2.91376 	A
0.751601 	1.63731 	C
1.86236 	0.940505 	C
-2.53604 	10.0541 	B
-0.950157 	4.03005 	C
8.03975 	-0.386412 	C
4.69303 	7.80574 	B
7.83319 	-0.702881 	C
1.00679 	0.034843 	C
9.2178 	-0.091785 	B
-2.89831 	2.97083 	A
-4.34907 	-1.13202 	C
-5.79914 	3.27283 	B
-2.39629 	-0.363705 	A
1.07905 	1.99488 	A
3.03876 	-6.40435 	B
0.345139 	-4.11824 	C
1.82408 	7.16173 	A
-1.21614 	0.747001 	B
-2.96476 	8.20725 	C
4.70439 	11.378 	B
4.25474 	12.2151 	C
5.7276 	-3.04356 	C
6.06358 	-0.329635 	A
4.44212 	5.79028 	B
3.83988 	4.94116 	C
4.67712 	-1.55772 	C
3.60602 	11.7913 	B
-3.66633 	6.84947 	B
1.3925 	2.14867 	A
2.49244 	5.38526 	C
2.28476 	12.2378 	C
-0.759945 	3.94022 	B
3.01771 	0.112001 	C
5.84719 	4.49369 	C
1.79323 	1.32691 	A
9.36186 	1.85607 	A
-0.318298 	0.813822 	C
4.15267 	1.30338 	C
3.4869 	7.89626 	C
2.473 	5.32014 	B
-3.28908 	1.38025 	A
10.0276 	3.80095 	C
-1.33411 	1.21866 	B
1.38618 	1.87443 	A
-5.60245 	2.39764 	A
3.80841 	8.33822 	B
1.52608 	-1.06615 	B
3.49702 	-7.21695 	B
5.07478 	3.04848 	A
3.11688 	-2.76683 	B
11.281 	-2.61695 	B
4.28264 	-0.358737 	A
2.23184 	8.38242 	A
4.45432 	4.38626 	A
4.59598 	2.22453 	A
4.22853 	5.75687 	C
4.26029 	9.20557 	C
-0.0195988 	2.94718 	A
4.12579 	8.05973 	B
4.33637 	6.64459 	B
-2.4776 	-0.440526 	B
7.55386 	8.72827 	C
5.28503 	-6.34006 	C
2.77097 	4.28312 	A
2.71811 	8.11129 	C
3.93937 	0.0438428 	A
-1.11013 	-4.69721 	B
1.73937 	0.45618 	C
1.43465 	2.53875 	A
-4.88145 	10.8459 	C
-0.546321 	4.30748 	C
3.4314 	-0.206365 	B
1.70996 	-2.19918 	C
-3.44614 	4.76455 	C
4.16106 	7.71364 	B
1.32429 	5.4937 	B
-3.19348 	3.28803 	A
-2.29408 	7.05269 	B
4.16618 	3.90756 	B
-1.13739 	0.419465 	C
-0.146949 	7.25156 	C
5.16166 	7.79161 	B
1.85083 	4.96611 	B
3.39466 	0.760223 	B
5.38638 	1.82926 	C
2.54459 	-1.05632 	B
0.729676 	1.7987 	B
0.847849 	2.62142 	A
0.219833 	3.00612 	A
4.39192 	-3.30111 	A
-1.45447 	3.00259 	B
-1.20503 	5.47385 	B
6.91305 	5.48967 	C
6.95788 	8.44885 	B
3.69722 	2.555 	A
-2.96323 	0.281395 	A
0.41771 	4.58594 	A
-3.58262 	0.701073 	A
-3.99622 	4.66056 	C
7.75777 	1.44216 	B
4.88617 	0.13495 	B
-7.59541 	2.07553 	B
5.4134 	7.91327 	C
-0.933735 	5.82698 	B
-0.837623 	0.489339 	A
-1.29324 	-9.39831 	B
-3.15791 	5.55544 	A
2.53467 	2.57652 	A
4.67053 	-2.45034 	C
1.85481 	-2.87334 	B
-1.77447 	4.73739 	B
-0.781387 	2.83026 	A
7.7361 	-0.187455 	B
7.58006 	-3.63298 	B
3.82177 	6.73046 	A
0.371356 	2.5697 	C
5.27589 	8.88377 	B
0.405822 	1.71875 	C
0.916604 	-1.62418 	A
5.81182 	-4.00025 	B
0.482848 	1.1558 	B
0.377076 	-2.59715 	C
10.0615 	6.19772 	C
1.06191 	4.35587 	A
-0.81503 	7.98255 	C
0.505431 	6.33225 	A
4.00759 	0.400093 	B
1.05813 	2.14323 	A
-1.38004 	6.90185 	B
0.414007 	-0.0664504 	A
6.18324 	5.7103 	C
2.49786 	4.90874 	C
2.69471 	3.50726 	C
2.94809 	4.49869 	A
-3.86943 	4.44323 	B
6.12972 	-1.76675 	C
8.96421 	6.3421 	A
-0.607799 	4.75859 	B
4.46912 	4.60224 	A
4.55026 	1.57094 	B
6.54294 	-8.36893 	C
1.68939 	8.60162 	C
-0.942049 	-3.00425 	A
2.5599 	0.219156 	A
1.75442 	-2.7675 	B
1.50205 	4.30343 	A
1.03574 	3.78537 	B
-1.36333 	-1.89479 	B
1.17476 	0.616435 	C
-1.18593 	9.08604 	C
2.7884 	-2.35081 	B
-2.63309 	-3.85693 	B
7.1387 	4.64045 	A
-1.73461 	6.00646 	B
4.00482 	6.7526 	B
-1.34689 	-3.15436 	B
6.54874 	4.63423 	C
-3.64724 	1.23647 	B
6.30396 	6.51169 	C
4.21074 	-2.72142 	B
10.1735 	9.75391 	B
-2.22445 	6.95704 	C
-2.52705 	7.7474 	B
2.65915 	3.54714 	B
-2.12011 	9.30669 	B
-0.0914804 	-1.34326 	A
-4.01718 	-0.35837 	A
2.41264 	4.16399 	B
2.37254 	5.04623 	A
3.15789 	4.07373 	B
-1.22894 	3.08823 	B
0.890794 	3.39636 	B
1.34451 	1.29871 	B
1.29181 	4.6825 	C
-1.05304 	11.4722 	C
5.33992 	3.60504 	A
2.22621 	3.53756 	B
6.60119 	-0.155044 	C
4.65058 	4.89473 	C
4.06401 	-0.82644 	C
8.25165 	-3.61148 	B
-0.694203 	8.58501 	C
1.32192 	5.48916 	C
3.27646 	5.70084 	B
3.50902 	5.4545 	B
1.08777 	3.36946 	C
1.89409 	-1.93829 	A
1.0329 	3.73098 	C
2.36646 	2.27676 	B
4.8984 	6.49448 	B
4.70659 	13.0438 	C
4.92438 	6.61534 	A
6.23135 	1.28784 	C
0.314348 	2.79901 	A
6.09108 	10.1973 	C
2.16977 	5.02716 	C
1.98014 	0.263231 	A
1.19433 	-0.859572 	B
1.01367 	6.13733 	B
4.03516 	-1.15307 	B
-0.194042 	2.89388 	C
-1.29678 	3.56139 	B
1.26443 	6.56151 	A
-3.55064 	3.36656 	B
1.24661 	0.575592 	A
0.743993 	-0.552782 	A
-1.3112 	-8.64108 	B
0.117474 	3.58993 	C
-3.12005 	3.53768 	B
4.33721 	-2.06565 	B
-4.36739 	-0.057199 	B
1.1574 	-0.19822 	C
-1.23712 	6.09249 	A
2.36254 	0.786088 	B
-1.6625 	3.92011 	A
-0.0695004 	5.76896 	A
9.33979 	2.43532 	C
5.39037 	-1.10993 	A
0.620468 	11.6676 	C
1.4136 	0.589441 	C
-4.68849 	3.88164 	C
-2.79322 	1.86462 	B
3.81391 	3.6464 	C
-2.14406 	3.92465 	B
0.76549 	-3.81428 	B
1.84378 	-0.646307 	B
2.86521 	-2.20103 	A
1.24436 	-0.201054 	A
5.6436 	3.27833 	B
4.68838 	6.04669 	C
0.606411 	5.10273 	B
4.57567 	5.02047 	C
-0.0260459 	-1.82264 	A
2.14582 	-1.89727 	C
-1.2289 	10.941 	B
0.328898 	5.09707 	B
-0.0470027 	7.79165 	B
4.94401 	-0.213404 	C
0.851284 	-0.350702 	B
3.36188 	2.61385 	C
4.02355 	1.70752 	B
2.78526 	2.99921 	A
6.98972 	4.77109 	C
1.04659 	3.65509 	B
6.40236 	1.08821 	A
7.17077 	-1.90478 	C
3.07339 	-0.561425 	B
6.15401 	3.01516 	B
4.62087 	3.72685 	C
6.41862 	-2.63856 	B
7.5753 	0.834438 	B
-2.10257 	12.7994 	C
-3.3696 	1.40012 	B
3.56241 	5.63854 	B
1.33771 	0.669158 	C
-0.726551 	2.13467 	C
-3.2698 	0.595607 	A
-1.4689 	-0.474808 	A
-3.11511 	9.70791 	B
-1.11365 	-3.65767 	B
-0.683881 	8.62771 	A
1.42682 	5.25639 	C
-7.40306 	8.64865 	B
-1.75765 	4.40468 	B
0.114798 	3.89708 	B
5.55836 	-3.99287 	C
0.676513 	6.00515 	C
-0.213316 	1.22017 	A
-0.196271 	8.31934 	C
5.88025 	4.35078 	C
4.0537 	-0.805974 	A
8.21762 	9.72283 	B
-0.272846 	5.8559 	B
7.07349 	-0.917094 	A
-1.78031 	1.77197 	B
-3.2627 	5.82809 	B
0.0611832 	-0.619749 	B
2.03639 	-1.42047 	B
0.181788 	4.64418 	C
5.66909 	-2.50825 	C
-3.44094 	3.05683 	B
2.39748 	1.95753 	A
2.98825 	5.66685 	B
0.168661 	4.09084 	B
0.368308 	7.86032 	C
-0.731784 	-0.480076 	B
